"","target_id","sample","est_counts","tpm","eff_len","len"
"1872","NGO0364","SQ6",1091.6315982889,45.2249233483482,988.999988553241,1038
"1873","NGO0365","SQ1",2828.23950952015,107.796703607416,1075.99998855324,1125
"1874","NGO0365","SQ2",3105.35800349023,118.486647584423,1075.99998855324,1125
"1875","NGO0365","SQ3",2518.44885184247,96.0001899134212,1075.99998855324,1125
"1876","NGO0365","SQ4",2908.0116892203,110.80499829109,1075.99998855324,1125
"1877","NGO0365","SQ5",3245.23851849609,123.615110012175,1075.99998855324,1125
"1878","NGO0365","SQ6",2546.35954364814,96.9628755876954,1075.99998855324,1125
"1879","NGO0366","SQ1",215.581458431763,42.3025654003461,208.999988553241,258
"1880","NGO0366","SQ2",284.494314507002,55.8852673053561,208.999988553241,258
"1881","NGO0366","SQ3",201.034075015495,39.452509906788,208.999988553241,258
"1882","NGO0366","SQ4",247.096054315055,48.4724552534869,208.999988553241,258
"1883","NGO0366","SQ5",235.005757608596,46.0860455313781,208.999988553241,258
"1884","NGO0366","SQ6",151.09493152282,29.621132692643,208.999988553241,258
"1885","NGO0367","SQ1",8660.42755424151,266.84731886733,1330.99998855324,1380
"1886","NGO0367","SQ2",6322.19497034527,195.011326487732,1330.99998855324,1380
"1887","NGO0367","SQ3",7439.36535840309,229.249850019787,1330.99998855324,1380
"1888","NGO0367","SQ4",7368.09546960704,226.961745527242,1330.99998855324,1380
"1889","NGO0367","SQ5",7023.59963905832,216.281264697892,1330.99998855324,1380
"1890","NGO0367","SQ6",9449.87525214037,290.901560835515,1330.99998855324,1380
"1891","NGO0368","SQ1",10385.7550256405,988.239885424475,430.999988553241,480
"1892","NGO0368","SQ2",9526.54629330345,907.461537865899,430.999988553241,480
"1893","NGO0368","SQ3",13532.2442473343,1287.78627793388,430.999988553241,480
"1894","NGO0368","SQ4",12299.2061035319,1169.97152196112,430.999988553241,480
"1895","NGO0368","SQ5",14485.6552499093,1377.52056368349,430.999988553241,480
"1896","NGO0368","SQ6",14402.0409147643,1369.13038721187,430.999988553241,480
"1897","NGO0369","SQ1",4392.04983808159,590.566759542346,304.999988553241,354
"1898","NGO0369","SQ2",5499.92613656641,740.332878811356,304.999988553241,354
"1899","NGO0369","SQ3",5477.62625275737,736.620493430193,304.999988553241,354
"1900","NGO0369","SQ4",7105.5559118973,955.154680744302,304.999988553241,354
"1901","NGO0369","SQ5",7528.48833384993,1011.68465563606,304.999988553241,354
"1902","NGO0369","SQ6",6425.63406460611,863.205490162798,304.999988553241,354
"1903","NGO0370","SQ1",16513.2693942951,190.553621108826,3553.99998855324,3603
"1904","NGO0370","SQ2",17333.641055668,200.236101020315,3553.99998855324,3603
"1905","NGO0370","SQ3",20037.1325317642,231.243414012497,3553.99998855324,3603
"1906","NGO0370","SQ4",18646.4859987498,215.107249689384,3553.99998855324,3603
"1907","NGO0370","SQ5",23225.7103694516,267.848234581303,3553.99998855324,3603
"1908","NGO0370","SQ6",17154.5454812652,197.769730348839,3553.99998855324,3603
"1909","NGO0371","SQ1",8992.92309514567,428.848599616746,859.999988553241,909
"1910","NGO0371","SQ2",8911.18241552968,425.40921361345,859.999988553241,909
"1911","NGO0371","SQ3",9185.71081224649,438.0922264604,859.999988553241,909
"1912","NGO0371","SQ4",10189.6235398171,485.775003772782,859.999988553241,909
"1913","NGO0371","SQ5",10028.8499457209,477.95817281903,859.999988553241,909
"1914","NGO0371","SQ6",10692.6017819521,509.42819190817,859.999988553241,909
"1915","NGO0372","SQ1",20253.168425522,1066.24519064529,778.999988553241,828
"1916","NGO0372","SQ2",34749.3306283726,1831.38222710009,778.999988553241,828
"1917","NGO0372","SQ3",39435.8161879298,2076.36933458813,778.999988553241,828
"1918","NGO0372","SQ4",45116.6508172501,2374.51475019632,778.999988553241,828
"1919","NGO0372","SQ5",36158.5007192618,1902.4364907081,778.999988553241,828
"1920","NGO0372","SQ6",43576.2467625967,2291.97775418185,778.999988553241,828
"1921","NGO0373","SQ1",6645.18019046873,407.973419813366,667.999988553241,717
"1922","NGO0373","SQ2",8628.47176443652,530.307086299603,667.999988553241,717
"1923","NGO0373","SQ3",9068.6250322924,556.821779597348,667.999988553241,717
"1924","NGO0373","SQ4",10998.8631176989,675.066897311167,667.999988553241,717
"1925","NGO0373","SQ5",11523.5862131961,707.04719653707,667.999988553241,717
"1926","NGO0373","SQ6",10446.6332887754,640.763732552923,667.999988553241,717
"1927","NGO0374","SQ1",11481.9090243124,666.033780913457,706.999988553241,756
"1928","NGO0374","SQ2",12305.4938920615,714.578007222957,706.999988553241,756
"1929","NGO0374","SQ3",17468.9774525828,1013.44293953683,706.999988553241,756
"1930","NGO0374","SQ4",15565.507071509,902.649896121869,706.999988553241,756
"1931","NGO0374","SQ5",18462.4841304308,1070.30593235238,706.999988553241,756
"1932","NGO0374","SQ6",21136.8925136496,1224.95394284674,706.999988553241,756
"1933","NGO0375","SQ1",25393.3332306379,780.666329124557,1333.99998855324,1383
"1934","NGO0375","SQ2",41532.6025911947,1278.21327575427,1333.99998855324,1383
"1935","NGO0375","SQ3",34573.4425713462,1063.01164858491,1333.99998855324,1383
"1936","NGO0375","SQ4",32088.5113534888,986.209573679729,1333.99998855324,1383
"1937","NGO0375","SQ5",32948.1393803401,1012.30707697802,1333.99998855324,1383
"1938","NGO0375","SQ6",33444.6874007953,1027.23389945988,1333.99998855324,1383
"1939","NGO0376","SQ1",18085.1893701956,1608.8802047225,460.999988553241,510
"1940","NGO0376","SQ2",47828.9344420393,4259.51149085613,460.999988553241,510
"1941","NGO0376","SQ3",17031.5626519996,1515.321571553,460.999988553241,510
"1942","NGO0376","SQ4",33989.6066213753,3022.87851502795,460.999988553241,510
"1943","NGO0376","SQ5",17317.3500677373,1539.63482543085,460.999988553241,510
"1944","NGO0376","SQ6",37890.8607345985,3367.68594240548,460.999988553241,510
"1945","NGO0377","SQ1",1530.02013131508,45.9018507387409,1366.99998855324,1416
"1946","NGO0377","SQ2",942.666114212858,28.3112723865931,1366.99998855324,1416
"1947","NGO0377","SQ3",1699.95297499367,51.0058067126683,1366.99998855324,1416
"1948","NGO0377","SQ4",782.98562211083,23.4833876084692,1366.99998855324,1416
"1949","NGO0377","SQ5",1234.81823874199,37.0230103935677,1366.99998855324,1416
"1950","NGO0377","SQ6",703.938401900888,21.099111865893,1366.99998855324,1416
"1951","NGO0378","SQ1",383.856640718625,50.1349964242712,313.999988553241,363
"1952","NGO0378","SQ2",459.293329063029,60.0524193463471,313.999988553241,363
"1953","NGO0378","SQ3",518.049347155315,67.6694617965242,313.999988553241,363
"1954","NGO0378","SQ4",378.365833169928,49.4035036981992,313.999988553241,363
"1955","NGO0378","SQ5",450.912107355009,58.857182523817,313.999988553241,363
"1956","NGO0378","SQ6",354.897397297785,46.3096192088153,313.999988553241,363
"1957","NGO0379","SQ1",2528.18255797249,195.629404446992,529.999988553241,579
"1958","NGO0379","SQ2",1994.13569666977,154.471673223418,529.999988553241,579
"1959","NGO0379","SQ3",2343.92476474111,181.392376718172,529.999988553241,579
"1960","NGO0379","SQ4",1766.73678835264,136.669454915613,529.999988553241,579
"1961","NGO0379","SQ5",2276.15117174969,176.020174289918,529.999988553241,579
"1962","NGO0379","SQ6",2139.92589063714,165.43252589683,529.999988553241,579
"1963","NGO0380","SQ1",273.700597695498,48.8033342020774,229.999988553241,279
"1964","NGO0380","SQ2",489.615607098258,87.397184459833,229.999988553241,279
"1965","NGO0380","SQ3",235.276142737915,41.9566979153793,229.999988553241,279
"1966","NGO0380","SQ4",276.438710764968,49.2772558266298,229.999988553241,279
"1967","NGO0380","SQ5",335.485251144427,59.7837044250768,229.999988553241,279
"1968","NGO0380","SQ6",210.830137008585,37.5580386358191,229.999988553241,279
"1969","NGO0381","SQ1",985.322151703794,103.879588424937,388.999988553241,438
"1970","NGO0381","SQ2",1083.57552390598,114.361436313161,388.999988553241,438
"1971","NGO0381","SQ3",833.96003646538,87.9319845612964,388.999988553241,438
"1972","NGO0381","SQ4",932.787605039332,98.3124792144237,388.999988553241,438
"1973","NGO0381","SQ5",1189.14574168024,125.291815068429,388.999988553241,438
"1974","NGO0381","SQ6",978.017580012049,103.013727124805,388.999988553241,438
"1975","NGO0382","SQ1",19215.8093700588,410.662712833801,1918.99998855324,1968
"1976","NGO0382","SQ2",31546.7629688282,674.916170677614,1918.99998855324,1968
"1977","NGO0382","SQ3",14715.2524580024,314.516887422553,1918.99998855324,1968
"1978","NGO0382","SQ4",29064.6733888083,620.963316636004,1918.99998855324,1968
"1979","NGO0382","SQ5",15743.7249417009,336.255754835262,1918.99998855324,1968
"1980","NGO0382","SQ6",29728.2205967495,634.734304550082,1918.99998855324,1968
"1981","NGO0383","SQ1",729.868260521329,52.3299139042692,571.999988553241,621
"1982","NGO0383","SQ2",864.184924004029,62.0269846031426,571.999988553241,621
"1983","NGO0383","SQ3",924.535828505328,66.2947213905766,571.999988553241,621
"1984","NGO0383","SQ4",872.557941800038,62.5422823389571,571.999988553241,621
"1985","NGO0383","SQ5",651.040685389184,46.6497492779665,571.999988553241,621
"1986","NGO0383","SQ6",703.938401900888,50.4239270215905,571.999988553241,621
"1987","NGO0384","SQ1",413.59201429542,71.8723301275617,235.999988553241,285
"1988","NGO0384","SQ2",472.670804666807,82.2274456806943,235.999988553241,285
"1989","NGO0384","SQ3",412.00939549879,71.6054967296488,235.999988553241,285
"1990","NGO0384","SQ4",554.421771869404,96.317181338333,235.999988553241,285
"1991","NGO0384","SQ5",461.70742484233,80.1848056742471,235.999988553241,285
"1992","NGO0384","SQ6",545.815799144449,94.7615483967434,235.999988553241,285
"1993","NGO0385","SQ1",674.452337037302,28.5744232927541,967.999988553241,1017
"1994","NGO0385","SQ2",703.655216758699,29.8438303717983,967.999988553241,1017
"1995","NGO0385","SQ3",700.305514064968,29.6731339865285,967.999988553241,1017
"1996","NGO0385","SQ4",840.126584671187,35.5831872148155,967.999988553241,1017
"1997","NGO0385","SQ5",724.11668068797,30.659876709517,967.999988553241,1017
"1998","NGO0385","SQ6",1130.2837900738,47.842093428168,967.999988553241,1017
"1999","NGO0386","SQ1",6695.18968239334,247.589889589242,1108.99998855324,1158
"2000","NGO0386","SQ2",6941.12617494671,256.961702247866,1108.99998855324,1158
"2001","NGO0386","SQ3",6783.24315752834,250.874816372086,1108.99998855324,1158
"2002","NGO0386","SQ4",6750.35533381941,249.55746354607,1108.99998855324,1158
"2003","NGO0386","SQ5",8025.90334730417,296.619424576132,1108.99998855324,1158
"2004","NGO0386","SQ6",8143.89968122608,300.883866530122,1108.99998855324,1158
"2005","NGO0387","SQ1",6405.26979001959,362.32724306654,724.999988553241,774
"2006","NGO0387","SQ2",12045.0790336413,682.089960774261,724.999988553241,774
"2007","NGO0387","SQ3",7333.32540674656,414.872053351921,724.999988553241,774
"2008","NGO0387","SQ4",13746.2623716144,777.359838320144,724.999988553241,774
"2009","NGO0387","SQ5",9465.83261830524,535.128430947614,724.999988553241,774
"2010","NGO0387","SQ6",13284.6411886188,750.775093781589,724.999988553241,774
"2011","NGO0388","SQ1",1778.71598304828,118.228727095784,616.999988553241,666
"2012","NGO0388","SQ2",2408.83744038688,160.284800143876,616.999988553241,666
"2013","NGO0388","SQ3",1856.80373681894,123.433223066649,616.999988553241,666
"2014","NGO0388","SQ4",2333.5133629378,155.060295200606,616.999988553241,666
"2015","NGO0388","SQ5",1706.49057203415,113.358983160464,616.999988553241,666
"2016","NGO0388","SQ6",2349.58474910679,156.028519042525,616.999988553241,666
"2017","NGO0389","SQ1",2588.32910907101,149.507409675276,709.999988553241,759
"2018","NGO0389","SQ2",2432.02506476676,140.630560611308,709.999988553241,759
"2019","NGO0389","SQ3",2641.05754594533,152.570562112508,709.999988553241,759
"2020","NGO0389","SQ4",2758.2097062918,159.27382537879,709.999988553241,759
"2021","NGO0389","SQ5",2347.5663489735,135.517923393985,709.999988553241,759
"2022","NGO0389","SQ6",2224.25794544058,128.358560117566,709.999988553241,759
"2023","NGO0390","SQ1",7809.59038757822,380.380051074137,841.999988553241,891
"2024","NGO0390","SQ2",8110.31754271687,395.453820912229,841.999988553241,891
"2025","NGO0390","SQ3",8888.57803104226,432.983580674941,841.999988553241,891
"2026","NGO0390","SQ4",8095.48447949699,394.190568550478,841.999988553241,891
"2027","NGO0390","SQ5",8793.20129794142,428.027954861087,841.999988553241,891
"2028","NGO0390","SQ6",6566.1874892785,319.520863713903,841.999988553241,891
"2029","NGO0391","SQ1",3497.28541499804,276.887205904439,517.999988553241,567
"2030","NGO0391","SQ2",3658.2936617797,289.947132268849,517.999988553241,567
"2031","NGO0391","SQ3",3685.992902894,291.860934308385,517.999988553241,567
"2032","NGO0391","SQ4",3724.97301879945,294.828084876842,517.999988553241,567
"2033","NGO0391","SQ5",3432.91096096797,271.625158972823,517.999988553241,567
"2034","NGO0391","SQ6",4002.25876754631,316.572686910328,517.999988553241,567
"2035","NGO0392","SQ1",4604.25227678872,259.375709054905,727.999988553241,777
"2036","NGO0392","SQ2",5204.72984157638,293.519407821616,727.999988553241,777
"2037","NGO0392","SQ3",5208.10804229704,293.426839919581,727.999988553241,777
"2038","NGO0392","SQ4",4980.52984478783,280.491460993707,727.999988553241,777
"2039","NGO0392","SQ5",5054.69981117853,284.577919917123,727.999988553241,777
"2040","NGO0392","SQ6",4207.23251186021,236.789897306085,727.999988553241,777
"2041","NGO0393","SQ1",11435.9543560573,779.071814416796,601.999988553241,651
"2042","NGO0393","SQ2",12547.1802846364,855.696308542366,601.999988553241,651
"2043","NGO0393","SQ3",11503.1255890735,783.737454886206,601.999988553241,651
"2044","NGO0393","SQ4",14333.1155006127,976.156808498938,601.999988553241,651
"2045","NGO0393","SQ5",11778.5217877043,801.920860423835,601.999988553241,651
"2046","NGO0393","SQ6",12448.348311818,847.253314317736,601.999988553241,651
"2047","NGO0394","SQ1",4744.81949733357,196.159610605119,991.999988553241,1041
"2048","NGO0394","SQ2",4971.06993436374,205.735013326611,991.999988553241,1041
"2049","NGO0394","SQ3",5554.94705084026,229.678043704115,991.999988553241,1041
"2050","NGO0394","SQ4",4819.91740948304,199.206451600239,991.999988553241,1041
"2051","NGO0394","SQ5",5030.61794909143,207.848489747587,991.999988553241,1041
"2052","NGO0394","SQ6",4776.47388178339,197.28486453497,991.999988553241,1041
"2053","NGO0395","SQ1",3545.26749508786,109.237692920641,1330.99998855324,1380
"2054","NGO0395","SQ2",4032.86297868547,124.395714258362,1330.99998855324,1380
"2055","NGO0395","SQ3",3765.5228666364,116.037526164433,1330.99998855324,1380
"2056","NGO0395","SQ4",3924.19421259097,120.87817970755,1330.99998855324,1380
"2057","NGO0395","SQ5",3851.43711586102,118.599255813292,1330.99998855324,1380
"2058","NGO0395","SQ6",3917.92671274288,120.608046727169,1330.99998855324,1380
"2059","NGO0397","SQ1",8621.23092543574,320.549668748832,1102.99998855324,1152
"2060","NGO0397","SQ2",5903.03406809357,219.720098464946,1102.99998855324,1152
"2061","NGO0397","SQ3",7370.88122295825,274.091223070641,1102.99998855324,1152
"2062","NGO0397","SQ4",6268.51802790505,233.004785880799,1102.99998855324,1152
"2063","NGO0397","SQ5",8145.48224870218,302.676356851739,1102.99998855324,1152
"2064","NGO0397","SQ6",8652.23456712455,321.403650191727,1102.99998855324,1152
"2065","NGO0398","SQ1",13147.7657485578,429.302961604949,1255.99998855324,1305
"2066","NGO0398","SQ2",8925.45172284038,291.749804070963,1255.99998855324,1305
"2067","NGO0398","SQ3",11595.9105467729,378.674835030404,1255.99998855324,1305
"2068","NGO0398","SQ4",9667.63312507652,315.577474178665,1255.99998855324,1305
"2069","NGO0398","SQ5",12704.4278645014,414.574590613499,1255.99998855324,1305
"2070","NGO0398","SQ6",14227.5204124627,464.12782933131,1255.99998855324,1305
"2071","NGO0399","SQ1",14068.8865254935,729.432000056712,790.999988553241,840
"2072","NGO0399","SQ2",24461.1600573607,1269.61070437918,790.999988553241,840
"2073","NGO0399","SQ3",13396.3805592743,694.643894648335,790.999988553241,840
"2074","NGO0399","SQ4",21100.4586881662,1093.68155857254,790.999988553241,840
"2075","NGO0399","SQ5",15318.555514508,793.740502743038,790.999988553241,840
"2076","NGO0399","SQ6",35015.3719215092,1813.76198088783,790.999988553241,840
"2077","NGO0400","SQ1",9754.55414107858,667.854984577029,598.999988553241,648
"2078","NGO0400","SQ2",12184.2047799206,835.103643963706,598.999988553241,648
"2079","NGO0400","SQ3",10484.7002200389,717.927232497471,598.999988553241,648
"2080","NGO0400","SQ4",11411.2046583371,781.052362803555,598.999988553241,648
"2081","NGO0400","SQ5",11456.3230811597,783.890936301455,598.999988553241,648
"2082","NGO0400","SQ6",10615.2973983823,726.111607825318,598.999988553241,648
"2083","NGO0401","SQ1",6489.74528313548,384.612262317864,691.999988553241,741
"2084","NGO0401","SQ2",4658.03700523534,276.354697008948,691.999988553241,741
"2085","NGO0401","SQ3",5521.80956594759,327.285346680227,691.999988553241,741
"2086","NGO0401","SQ4",4938.83238562216,292.613036025407,691.999988553241,741
"2087","NGO0401","SQ5",5023.14426775405,297.513562681763,691.999988553241,741
"2088","NGO0401","SQ6",4876.032557593,288.70781325081,691.999988553241,741
"2089","NGO0402","SQ1",2536.96800925655,113.833571730146,913.999988553241,963
"2090","NGO0402","SQ2",2508.72259156175,112.687684127618,913.999988553241,963
"2091","NGO0402","SQ3",2375.95766680401,106.621240723736,913.999988553241,963
"2092","NGO0402","SQ4",2565.16591385816,115.065397004396,913.999988553241,963
"2093","NGO0402","SQ5",2505.34406609588,112.346200989358,913.999988553241,963
"2094","NGO0402","SQ6",2833.3227856876,127.012917441885,913.999988553241,963
"2095","NGO0403","SQ1",7603.47018437544,326.178643632488,955.999988553241,1005
"2096","NGO0403","SQ2",7840.98436722748,336.730693020703,955.999988553241,1005
"2097","NGO0403","SQ3",8338.49578182404,357.751159645262,955.999988553241,1005
"2098","NGO0403","SQ4",7661.52203410617,328.573578754417,955.999988553241,1005
"2099","NGO0403","SQ5",9220.03154320933,395.286264921806,955.999988553241,1005
"2100","NGO0403","SQ6",7046.4116902425,302.000842256346,955.999988553241,1005
"2101","NGO0404","SQ1",6007.89707040242,164.699566317117,1495.99998855324,1545
"2102","NGO0404","SQ2",5957.4358022156,163.492480919062,1495.99998855324,1545
"2103","NGO0404","SQ3",8654.4064711341,237.277699197951,1495.99998855324,1545
"2104","NGO0404","SQ4",5607.53608261228,153.679506338162,1495.99998855324,1545
"2105","NGO0404","SQ5",8464.35931909688,231.899442927262,1495.99998855324,1545
"2106","NGO0404","SQ6",5198.13415580057,142.368503945667,1495.99998855324,1545
"2107","NGO0405","SQ1",1899.00908524531,96.9868972053851,802.999988553241,852
"2108","NGO0405","SQ2",2003.94584544588,102.456719216918,802.999988553241,852
"2109","NGO0405","SQ3",2155.04110085292,110.075645829003,802.999988553241,852
"2110","NGO0405","SQ4",1731.21673054485,88.3916765938841,802.999988553241,852
"2111","NGO0405","SQ5",2130.8295901896,108.760296858818,802.999988553241,852
"2112","NGO0405","SQ6",1656.18785405633,84.50688315592,802.999988553241,852
"2113","NGO0407","SQ1",4647.50372926406,62.4915751375895,3049.99998855324,3099
"2114","NGO0407","SQ2",3902.65554947537,52.532780415927,3049.99998855324,3099
"2115","NGO0407","SQ3",4300.14095623804,57.8274548106825,3049.99998855324,3099
"2116","NGO0407","SQ4",4041.56483839062,54.3281833313779,3049.99998855324,3099
"2117","NGO0407","SQ5",4942.59459111789,66.4190036063764,3049.99998855324,3099
"2118","NGO0407","SQ6",4611.32360779334,61.9475009110596,3049.99998855324,3099
"2119","NGO0408","SQ1",10245.8636090406,187.335835341343,2242.99998855324,2292
"2120","NGO0408","SQ2",9483.73837137136,173.588238614866,2242.99998855324,2292
"2121","NGO0408","SQ3",9343.66615690152,170.859552864977,2242.99998855324,2292
"2122","NGO0408","SQ4",10374.9455805534,189.640908069399,2242.99998855324,2292
"2123","NGO0408","SQ5",9621.94951735265,175.821105721242,2242.99998855324,2292
"2124","NGO0408","SQ6",10658.6347043229,194.701965011355,2242.99998855324,2292
"2125","NGO0409","SQ1",945.449718953092,152.653336953012,253.999988553241,303
"2126","NGO0409","SQ2",873.995072780133,141.268485898552,253.999988553241,303
"2127","NGO0409","SQ3",896.921257761441,144.834439869653,253.999988553241,303
"2128","NGO0409","SQ4",891.090145873667,143.834614657093,253.999988553241,303
"2129","NGO0409","SQ5",809.648811549049,130.647225133302,253.999988553241,303
"2130","NGO0409","SQ6",740.248036607922,119.410246509831,253.999988553241,303
"2131","NGO0410","SQ1",4942.1542492523,1307.63396370095,154.999988553241,204
"2132","NGO0410","SQ2",2234.03842583085,591.737341079171,154.999988553241,204
"2133","NGO0410","SQ3",4258.16680870733,1126.78803884678,154.999988553241,204
"2134","NGO0410","SQ4",3355.87328766634,887.665535508318,154.999988553241,204
"2135","NGO0410","SQ5",3450.34955075518,912.365035286786,154.999988553241,204
"2136","NGO0410","SQ6",5810.7128316644,1536.01612389389,154.999988553241,204
"2137","NGO0411","SQ1",4744.14369338864,151.646623334672,1282.99998855324,1332
"2138","NGO0411","SQ2",4394.94665169438,140.636146650689,1282.99998855324,1332
"2139","NGO0411","SQ3",4695.5816092905,150.11149988539,1282.99998855324,1332
"2140","NGO0411","SQ4",5189.01714061615,165.818859200109,1282.99998855324,1332
"2141","NGO0411","SQ5",4726.68824137147,150.99671887557,1282.99998855324,1332
"2142","NGO0411","SQ6",5503.83785446301,175.766864806458,1282.99998855324,1332
"2143","NGO0412","SQ1",4374.47893551349,391.707984940254,457.999988553241,507
"2144","NGO0412","SQ2",3323.85677168526,297.952365295702,457.999988553241,507
"2145","NGO0412","SQ3",4492.33836861549,402.3075816949,457.999988553241,507
"2146","NGO0412","SQ4",3919.56116157256,350.870979038866,457.999988553241,507
"2147","NGO0412","SQ5",3035.14503201208,271.613395951995,457.999988553241,507
"2148","NGO0412","SQ6",3474.01214648591,310.787750628324,457.999988553241,507
"2149","NGO0413","SQ1",7342.60986163356,452.824981096912,664.999988553241,714
"2150","NGO0413","SQ2",7758.04401848406,478.961499538512,664.999988553241,714
"2151","NGO0413","SQ3",8283.26664033627,510.89450038914,664.999988553241,714
"2152","NGO0413","SQ4",8209.7664046177,506.156283384163,664.999988553241,714
"2153","NGO0413","SQ5",7467.86847411344,460.269531638949,664.999988553241,714
"2154","NGO0413","SQ6",8468.34383651151,521.764915741444,664.999988553241,714
"2155","NGO0414","SQ1",7578.46543841313,188.136385747588,1651.99998855324,1701
"2156","NGO0414","SQ2",7144.46380412413,177.553649585478,1651.99998855324,1701
"2157","NGO0414","SQ3",7464.77076348746,185.335092600844,1651.99998855324,1701
"2158","NGO0414","SQ4",7491.64349676457,185.927030341167,1651.99998855324,1701
"2159","NGO0414","SQ5",7060.13763670771,175.162176130531,1651.99998855324,1701
"2160","NGO0414","SQ6",8065.42401911733,200.039238237784,1651.99998855324,1701
"2161","NGO0415","SQ1",4575.19270715685,143.23186988611,1309.99998855324,1359
"2162","NGO0415","SQ2",4015.0263445471,125.830844293813,1309.99998855324,1359
"2163","NGO0415","SQ3",4335.48760679022,135.743136899328,1309.99998855324,1359
"2164","NGO0415","SQ4",4073.99619551947,127.50429004861,1309.99998855324,1359
"2165","NGO0415","SQ5",5117.81089802748,160.121683373251,1309.99998855324,1359
"2166","NGO0415","SQ6",4680.4290415906,146.390333897719,1309.99998855324,1359
"2167","NGO0416","SQ1",3616.90271325014,539.393506443478,274.999988553241,324
"2168","NGO0416","SQ2",2308.06045750509,344.575589695012,274.999988553241,324
"2169","NGO0416","SQ3",2664.25378537019,397.369142910428,274.999988553241,324
"2170","NGO0416","SQ4",2850.87072665995,425.030718303339,274.999988553241,324
"2171","NGO0416","SQ5",3638.02199322706,542.212903683622,274.999988553241,324
"2172","NGO0416","SQ6",3294.80653002861,490.902529678657,274.999988553241,324
"2173","NGO0417","SQ1",3093.1546559316,140.169854827889,904.999988553241,954
"2174","NGO0417","SQ2",3272.13053268399,148.440377406309,904.999988553241,954
"2175","NGO0417","SQ3",3287.23850135228,148.982022271069,904.999988553241,954
"2176","NGO0417","SQ4",3235.41396118775,146.573936471318,904.999988553241,954
"2177","NGO0417","SQ5",3180.46661357216,144.038792388747,904.999988553241,954
"2178","NGO0417","SQ6",2936.39529711402,132.942540539673,904.999988553241,954
"2179","NGO0418","SQ1",481.172408788135,45.1565602764273,436.999988553241,486
"2180","NGO0418","SQ2",544.017341220287,51.1094633915103,436.999988553241,486
"2181","NGO0418","SQ3",388.813156073925,36.4930993774315,436.999988553241,486
"2182","NGO0418","SQ4",466.393802519666,43.7569271061803,436.999988553241,486
"2183","NGO0418","SQ5",411.882882593157,38.6304282123349,436.999988553241,486
"2184","NGO0418","SQ6",517.705114209971,48.5399201335641,436.999988553241,486
"2185","NGO0419","SQ1",623.091237222838,47.4093990041615,538.999988553241,588
"2186","NGO0419","SQ2",585.933431445456,44.6302711522104,538.999988553241,588
"2187","NGO0419","SQ3",510.317267347027,38.8331599404717,538.999988553241,588
"2188","NGO0419","SQ4",596.11923103507,45.3440019015935,538.999988553241,588
"2189","NGO0419","SQ5",625.298005227112,47.5483544607989,538.999988553241,588
"2190","NGO0419","SQ6",481.395479502937,36.5941176143773,538.999988553241,588
"2191","NGO0420","SQ1",1977.40234285686,118.214975937698,685.999988553241,735
"2192","NGO0420","SQ2",1899.60153573641,113.686371856663,685.999988553241,735
"2193","NGO0420","SQ3",1874.47706209503,112.074612447422,685.999988553241,735
"2194","NGO0420","SQ4",1782.18029174733,106.513093545412,685.999988553241,735
"2195","NGO0420","SQ5",1972.22146402974,117.833499775695,685.999988553241,735
"2196","NGO0420","SQ6",1633.93356181654,97.5906729644042,685.999988553241,735
"2197","NGO0421","SQ1",7896.76909647382,625.20328521611,517.999988553241,567
"2198","NGO0421","SQ2",8453.67274988049,670.016788585183,517.999988553241,567
"2199","NGO0421","SQ3",9502.7260843863,752.436205530426,517.999988553241,567
"2200","NGO0421","SQ4",7737.19520074016,612.391668836226,517.999988553241,567
"2201","NGO0421","SQ5",9951.62190523467,787.410717254551,517.999988553241,567
"2202","NGO0421","SQ6",6153.89744357282,486.764090438064,517.999988553241,567
"2203","NGO0423","SQ1",13470.800034233,649.180397277539,850.999988553241,900
"2204","NGO0423","SQ2",11430.6069875745,551.454572214759,850.999988553241,900
"2205","NGO0423","SQ3",13680.2583465215,659.349936315367,850.999988553241,900
"2206","NGO0423","SQ4",10855.2385361283,522.980248567222,850.999988553241,900
"2207","NGO0423","SQ5",15100.1579376491,727.259059261786,850.999988553241,900
"2208","NGO0423","SQ6",13165.1707776472,633.862370773363,850.999988553241,900
"2209","NGO0424","SQ1",17739.1777503929,516.326075244835,1408.99998855324,1458
"2210","NGO0424","SQ2",16846.7009436905,490.878352291111,1408.99998855324,1458
"2211","NGO0424","SQ3",20821.3863408906,606.107805412085,1408.99998855324,1458
"2212","NGO0424","SQ4",15235.0160988626,443.309867339887,1408.99998855324,1458
"2213","NGO0424","SQ5",18061.3965653249,525.3848472899,1408.99998855324,1458
"2214","NGO0424","SQ6",14323.5652526555,416.522214851169,1408.99998855324,1458
"2215","NGO0425","SQ1",5431.43630537956,383.389424761316,580.999988553241,630
"2216","NGO0425","SQ2",6983.9340968788,493.507789513179,580.999988553241,630
"2217","NGO0425","SQ3",7396.28662804262,522.142246108842,580.999988553241,630
"2218","NGO0425","SQ4",5329.55302150784,376.088569036982,580.999988553241,630
"2219","NGO0425","SQ5",5607.75223014434,395.594183313715,580.999988553241,630
"2220","NGO0425","SQ6",3496.26643872571,246.56215959206,580.999988553241,630
"2221","NGO0426","SQ1",2935.69233676357,96.5485269116798,1246.99998855324,1296
"2222","NGO0426","SQ2",2838.7003231216,93.4594241833646,1246.99998855324,1296
